acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.64,1.014,0.51,1.431,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,56
0.644,1.014,0.543,1.438,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,57
0.628,1.028,0.538,1.366,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,58
0.638,0.985,0.536,1.395,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,59
0.657,0.962,0.503,1.534,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,60
0.115,2.304,0.136,2.283,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,1
0.147,2.246,0.206,2.143,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,2
0.19,2.179,0.242,2.07,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,3
0.219,2.104,0.273,1.97,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,4
0.252,2.04,0.304,1.898,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,5
0.275,1.981,0.291,1.906,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,6
0.28,1.94,0.349,1.772,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,7
0.29,1.9,0.342,1.79,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,8
0.312,1.857,0.332,1.88,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,9
0.324,1.842,0.315,1.871,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,10
0.339,1.8,0.402,1.652,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,11
0.345,1.786,0.373,1.722,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,12
0.355,1.765,0.419,1.621,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,13
0.375,1.727,0.419,1.604,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,14
0.376,1.713,0.394,1.61,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,15
0.394,1.678,0.418,1.573,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,16
0.397,1.679,0.359,1.797,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,17
0.398,1.656,0.456,1.532,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,18
0.397,1.65,0.406,1.58,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,19
0.422,1.602,0.424,1.56,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,20
0.431,1.582,0.444,1.504,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,21
0.436,1.573,0.46,1.522,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,22
0.448,1.555,0.456,1.492,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,23
0.453,1.521,0.463,1.553,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,24
0.451,1.515,0.475,1.487,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,25
0.463,1.471,0.456,1.545,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,26
0.464,1.472,0.439,1.577,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,27
0.473,1.453,0.484,1.47,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,28
0.474,1.448,0.482,1.413,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,29
0.483,1.418,0.46,1.512,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,30
0.499,1.401,0.445,1.467,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,31
0.485,1.411,0.466,1.501,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,32
0.511,1.37,0.472,1.518,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,33
0.501,1.384,0.474,1.434,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,34
0.517,1.351,0.501,1.377,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,35
0.527,1.341,0.495,1.409,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,36
0.535,1.305,0.477,1.448,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,37
0.524,1.306,0.495,1.393,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,38
0.54,1.256,0.492,1.41,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,39
0.543,1.251,0.514,1.437,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,40
0.568,1.226,0.508,1.407,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,41
0.55,1.232,0.498,1.436,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,42
0.561,1.229,0.492,1.461,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,43
0.567,1.202,0.512,1.468,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,44
0.566,1.204,0.508,1.401,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,45
0.581,1.177,0.51,1.411,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,46
0.585,1.172,0.51,1.423,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,47
0.594,1.137,0.503,1.482,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,48
0.582,1.167,0.503,1.458,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,49
0.586,1.134,0.527,1.387,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,50
0.6,1.12,0.518,1.432,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,51
0.61,1.105,0.511,1.492,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,52
0.622,1.083,0.494,1.526,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,53
0.635,1.046,0.542,1.397,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,54
0.623,1.069,0.541,1.433,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,55
0.627,1.057,0.525,1.52,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,56
0.623,1.05,0.54,1.354,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,57
0.636,1.038,0.519,1.531,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,58
0.623,1.044,0.487,1.667,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,59
0.641,0.999,0.529,1.416,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,3,0.503,60
0.102,2.305,0.18,2.28,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,1
0.151,2.236,0.247,2.166,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,2
0.196,2.149,0.235,2.089,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,3
0.242,2.055,0.248,2.005,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,4
0.285,1.962,0.331,1.874,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,5
0.305,1.906,0.313,1.856,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,6
0.322,1.866,0.331,1.851,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,7
0.326,1.815,0.377,1.742,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,8
0.337,1.784,0.348,1.722,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,9
0.355,1.744,0.385,1.688,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,10
0.385,1.714,0.368,1.7,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,11
0.38,1.704,0.335,1.848,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,12
0.393,1.652,0.375,1.702,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,13
0.404,1.632,0.4,1.588,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,14
0.424,1.603,0.398,1.627,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,15
0.423,1.597,0.423,1.566,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,16
0.445,1.546,0.42,1.565,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,17
0.437,1.517,0.386,1.63,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,18
0.447,1.506,0.431,1.556,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,19
0.462,1.46,0.359,1.779,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,20
0.465,1.465,0.389,1.63,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,21
0.485,1.425,0.464,1.494,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,22
0.499,1.41,0.449,1.526,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,23
0.492,1.393,0.43,1.583,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,24
0.52,1.35,0.437,1.558,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,25
0.505,1.351,0.437,1.506,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,26
0.526,1.315,0.429,1.635,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,27
0.524,1.306,0.457,1.515,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,28
0.546,1.262,0.446,1.505,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,29
0.543,1.251,0.429,1.65,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,30
0.557,1.244,0.456,1.492,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,31
0.561,1.196,0.472,1.551,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,32
0.568,1.207,0.399,1.825,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,33
0.56,1.184,0.458,1.512,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,34
0.584,1.16,0.444,1.592,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,35
0.581,1.152,0.445,1.58,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,36
0.576,1.146,0.46,1.534,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,37
0.593,1.104,0.462,1.517,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,38
0.613,1.089,0.464,1.516,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,39
0.609,1.088,0.482,1.519,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,40
0.619,1.049,0.468,1.609,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,41
0.628,1.052,0.449,1.679,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,42
0.637,1.034,0.475,1.592,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,43
0.64,1.002,0.487,1.539,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,44
0.646,0.983,0.483,1.577,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,45
0.658,0.986,0.441,1.742,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,46
0.645,0.998,0.464,1.706,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,47
0.647,0.967,0.473,1.578,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,48
0.668,0.926,0.501,1.547,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,49
0.681,0.896,0.503,1.51,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,50
0.669,0.912,0.492,1.706,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,51
0.676,0.862,0.485,1.569,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,52
0.691,0.864,0.489,1.587,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,53
0.703,0.847,0.479,1.641,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,54
0.707,0.837,0.481,1.742,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,55
0.712,0.813,0.478,1.588,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,56
0.717,0.805,0.484,1.671,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,57
0.73,0.741,0.488,1.666,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,58
0.715,0.794,0.489,1.65,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,59
0.718,0.797,0.485,1.613,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,1,0.439,60
0.099,2.304,0.14,2.284,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,1
0.147,2.254,0.216,2.19,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,2
0.208,2.152,0.288,2.041,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,3
0.226,2.09,0.338,2.01,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,4
0.278,1.986,0.359,1.854,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,5
0.306,1.921,0.257,2.05,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,6
0.307,1.892,0.386,1.786,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,7
0.326,1.818,0.374,1.771,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,8
0.336,1.829,0.405,1.74,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,9
0.356,1.764,0.408,1.699,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,10
0.354,1.737,0.405,1.686,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,11
0.379,1.718,0.405,1.667,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,12
0.405,1.633,0.416,1.688,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,13
0.395,1.667,0.435,1.575,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,14
0.405,1.621,0.415,1.679,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,15
0.424,1.608,0.438,1.557,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,16
0.447,1.546,0.449,1.552,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,17
0.431,1.561,0.454,1.549,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,18
0.458,1.522,0.466,1.511,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,19
0.468,1.479,0.445,1.554,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,20
0.485,1.464,0.447,1.578,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,21
0.485,1.452,0.448,1.584,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,22
0.485,1.415,0.456,1.563,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,23
0.495,1.41,0.464,1.479,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,24
0.5,1.393,0.482,1.46,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,25
0.506,1.356,0.475,1.458,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,26
0.521,1.331,0.426,1.591,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,27
0.501,1.365,0.48,1.456,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,28
0.53,1.302,0.499,1.442,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,29
0.548,1.283,0.469,1.489,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,30
0.542,1.291,0.487,1.465,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,31
0.533,1.277,0.493,1.401,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,32
0.546,1.254,0.507,1.4,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,33
0.541,1.23,0.516,1.394,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,34
0.568,1.194,0.502,1.467,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,35
0.582,1.18,0.519,1.411,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,36
0.584,1.182,0.497,1.45,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,37
0.589,1.14,0.496,1.449,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,38
0.603,1.149,0.508,1.396,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,39
0.593,1.104,0.512,1.455,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,40
0.601,1.122,0.508,1.443,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,41
0.623,1.065,0.538,1.369,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,42
0.626,1.046,0.506,1.489,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,43
0.625,1.064,0.537,1.385,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,44
0.621,1.026,0.527,1.418,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,45
0.628,1.003,0.526,1.393,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,46
0.66,0.97,0.507,1.556,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,47
0.643,0.978,0.539,1.376,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,48
0.666,0.946,0.53,1.407,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,49
0.649,0.999,0.498,1.438,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,50
0.678,0.919,0.544,1.368,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,51
0.677,0.927,0.512,1.467,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,52
0.669,0.895,0.559,1.388,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,53
0.684,0.901,0.521,1.453,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,54
0.684,0.868,0.501,1.507,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,55
0.694,0.864,0.551,1.376,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,56
0.697,0.849,0.521,1.478,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,57
0.694,0.846,0.539,1.402,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,58
0.7,0.824,0.552,1.377,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,59
0.708,0.82,0.543,1.421,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,2,0.507,60
0.122,2.3,0.173,2.277,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,1
0.168,2.243,0.242,2.131,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,2
0.193,2.16,0.271,2.039,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,3
0.238,2.083,0.324,1.928,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,4
0.293,1.981,0.333,1.852,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,5
0.293,1.963,0.295,1.903,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,6
0.328,1.864,0.313,1.9,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,7
0.327,1.842,0.377,1.715,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,8
0.332,1.814,0.379,1.711,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,9
0.338,1.764,0.414,1.656,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,10
0.371,1.746,0.414,1.637,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,11
0.393,1.694,0.421,1.593,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,12
0.383,1.661,0.395,1.7,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,13
0.399,1.635,0.438,1.556,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,14
0.399,1.622,0.448,1.576,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,15
0.43,1.568,0.448,1.517,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,16
0.421,1.578,0.436,1.517,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,17
0.424,1.564,0.46,1.531,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,18
0.456,1.52,0.413,1.679,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,19
0.459,1.5,0.472,1.465,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,20
0.46,1.507,0.447,1.549,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,21
0.474,1.47,0.467,1.44,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,22
0.486,1.429,0.448,1.557,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,23
0.487,1.434,0.464,1.51,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,24
0.501,1.386,0.473,1.504,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,25
0.486,1.41,0.486,1.443,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,26
0.496,1.355,0.482,1.422,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,27
0.52,1.349,0.489,1.393,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,28
0.52,1.312,0.496,1.428,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,29
0.527,1.318,0.483,1.42,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,30
0.537,1.29,0.481,1.417,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,31
0.553,1.263,0.472,1.425,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,32
0.567,1.227,0.496,1.41,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,33
0.569,1.212,0.459,1.558,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,34
0.568,1.212,0.457,1.581,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,35
0.573,1.189,0.502,1.399,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,36
0.583,1.179,0.484,1.448,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,37
0.587,1.161,0.485,1.438,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,38
0.588,1.138,0.5,1.417,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,39
0.602,1.108,0.489,1.414,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,40
0.615,1.092,0.477,1.458,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,41
0.62,1.07,0.489,1.454,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,42
0.642,1.013,0.511,1.447,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,43
0.63,1.032,0.494,1.419,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,44
0.641,1.005,0.499,1.505,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,45
0.625,1.022,0.508,1.483,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,46
0.641,0.978,0.518,1.391,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,47
0.664,0.962,0.511,1.477,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,48
0.67,0.931,0.51,1.462,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,49
0.661,0.94,0.518,1.473,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,50
0.672,0.937,0.506,1.446,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,51
0.674,0.914,0.514,1.42,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,52
0.682,0.893,0.507,1.486,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,53
0.691,0.892,0.506,1.568,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,54
0.697,0.84,0.498,1.486,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,55
0.699,0.846,0.51,1.497,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,56
0.705,0.857,0.514,1.482,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,57
0.705,0.841,0.514,1.452,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,58
0.71,0.809,0.527,1.458,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,59
0.727,0.776,0.523,1.514,89,super-pixels,0.077,add-to-hue-and-saturation,0.972,0.051,3,0.49,60
0.109,2.304,0.13,2.285,90,add-to-hue-and-saturation,0.274,add-to-hue-and-saturation,0.893,0.57,1,0.515,1
